id_transaction;name_customer;name_product;quantity_sold;date_transaction;category_product;unit_price;transaction_amount;region;id_seller
T358;Customer9;Smartwatch;4;2021-10-13;Electronics;133.49;533.96;Central;S5
T359;Customer16;Highlighter;1;2021-12-03;;;;East;S3
T360;Customer29;Highlighter;3;2021-12-01;;;;South-East;S7
T361;Customer1;Portable Speaker;5;2021-11-23;;;;South-East;S7
T362;Customer5;Electric Kettle;8;2021-07-09;Home Appliances;386.45;3091.6;Central;S5
T363;Customer9;Fan;6;2021-09-17;;;;Central;S5
T364;Customer5;Laptop;4;2021-10-06;Electronics;286.36;1145.44;Central;S5
T365;Customer8;Desk Lamp;9;2021-05-05;;;;West;S4
T366;Customer13;Desk Organizer;6;2021-07-24;;;;East;S3
T367;Customer5;Pen Set;10;2021-12-13;;;;Central;S5
T368;Customer15;Calculator;8;2021-03-21;;;;South-East;S7
T369;Customer9;Air Purifier;7;2021-06-08;Home Appliances;289.79;2028.53;Central;S5
T370;Customer7;Highlighter;10;2021-01-08;;;;North-West;S8
T371;Customer6;Highlighter;4;2021-06-05;;;;South;S2
T372;Customer9;Portable Speaker;6;2021-06-24;;;;Central;S5
T373;Customer11;E-reader;9;2021-05-24;Electronics;124.11;1116.99;Central;S5
T374;Customer17;Electric Kettle;7;2021-10-27;Home Appliances;386.45;2705.15;West;S4
T375;Customer20;Calculator;6;2021-08-22;;;;South;S2
T376;Customer11;Smartwatch;5;2021-07-30;Electronics;133.49;667.45;Central;S5
T377;Customer19;Calculator;6;2021-07-01;;;;North-West;S8
T378;Customer8;Laptop;7;2021-07-21;Electronics;286.36;2004.52;West;S4
T379;Customer16;Blender;8;2021-11-11;Home Appliances;448.75;3590.0;East;S3
T380;Customer28;Tablet;3;2021-09-29;Electronics;366.3;1098.9;Central;S5
T381;Customer4;E-reader;9;2021-04-14;Electronics;124.11;1116.99;South-West;S9
T382;Customer10;Portable Speaker;6;2021-04-20;;;;South-East;S7
T383;Customer1;Stapler;3;2021-05-04;;;;South-East;S7
T384;Customer6;Tablet;4;2021-05-25;Electronics;366.3;1465.2;South;S2
T385;Customer15;Coffee Machine;5;2021-01-14;Home Appliances;488.53;2442.65;South-East;S7
T386;Customer6;Binder;10;2021-05-14;;;;South;S2
T387;Customer19;Whiteboard Marker;9;2021-05-18;;;;North-West;S8
T388;Customer4;Smartphone;3;2021-12-15;Electronics;443.38;1330.14;South-West;S9
T389;Customer19;Blender;7;2021-07-05;Home Appliances;448.75;3141.25;North-West;S8
T390;Customer4;VR Headset;4;2021-09-30;Electronics;421.47;1685.88;South-West;S9
T391;Customer3;Smartphone;3;2021-11-26;Electronics;443.38;1330.14;South;S2
T392;Customer1;Camera;7;2021-09-24;Electronics;180.47;1263.29;South-East;S7
T393;Customer23;Envelope;3;2021-01-13;;;;South-East;S7
T394;Customer28;Desk Organizer;3;2021-03-01;;;;Central;S5
T395;Customer16;Paper Clips;8;2021-11-05;;;;East;S3
T396;Customer26;Binder;6;2021-04-10;;;;North;S1
T397;Customer7;Microwave;10;2021-02-20;Home Appliances;409.2;4092.0;North-West;S8
T398;Customer16;Stapler;1;2021-09-19;;;;East;S3
T399;Customer10;Pen Set;1;2021-12-05;;;;South-East;S7
T400;Customer28;Whiteboard Marker;7;2021-08-06;;;;Central;S5
T401;Customer26;E-reader;3;2021-11-29;Electronics;124.11;372.33;North;S1
T402;Customer20;Air Purifier;10;2021-02-22;Home Appliances;289.79;2897.9;South;S2
T403;Customer12;Fan;4;2021-11-26;;;;North-East;S6
T404;Customer13;Tablet;4;2021-06-19;Electronics;366.3;1465.2;East;S3
T405;Customer29;Paper Clips;5;2021-05-01;;;;South-East;S7
T406;Customer18;Envelope;7;2021-06-18;;;;North-East;S6
T407;Customer22;Highlighter;10;2021-09-20;;;;East;S3
T408;Customer4;Laptop;3;2021-07-27;Electronics;286.36;859.08;South-West;S9
T409;Customer27;E-reader;9;2021-02-25;Electronics;124.11;1116.99;Central;S5
T410;Customer17;Toaster;10;2021-03-24;Home Appliances;472.73;4727.3;West;S4
T411;Customer16;Hair Dryer;8;2021-07-25;Home Appliances;466.13;3729.04;East;S3
T412;Customer2;Coffee Machine;10;2021-03-10;Home Appliances;488.53;4885.3;North-East;S6
T413;Customer18;Envelope;6;2021-12-19;;;;North-East;S6
T414;Customer5;Notebook;5;2021-06-06;;;;Central;S5
T415;Customer19;Air Purifier;2;2021-11-29;Home Appliances;289.79;579.58;North-West;S8
T416;Customer28;Microwave;5;2021-04-12;Home Appliances;409.2;2046.0;Central;S5
T417;Customer2;Highlighter;3;2021-04-27;;;;North-East;S6
T418;Customer13;Fan;1;2021-10-15;;;;East;S3
T419;Customer17;Coffee Machine;8;2021-08-21;Home Appliances;488.53;3908.24;West;S4
T420;Customer11;Whiteboard Marker;4;2021-08-07;;;;Central;S5
T421;Customer14;Vacuum Cleaner;8;2021-10-11;Home Appliances;321.36;2570.88;North-West;S8
T422;Customer21;Microwave;5;2021-05-30;Home Appliances;409.2;2046.0;West;S4
T423;Customer7;Headphones;7;2021-05-16;Electronics;486.39;3404.73;North-West;S8
T424;Customer28;Stapler;5;2021-03-15;;;;Central;S5
T425;Customer27;Smartphone;10;2021-07-16;Electronics;443.38;4433.8;Central;S5
T426;Customer26;Headphones;9;2021-08-22;Electronics;486.39;4377.51;North;S1
T427;Customer20;Smartwatch;2;2021-09-26;Electronics;133.49;266.98;South;S2
T428;Customer7;Highlighter;2;2021-06-18;;;;North-West;S8
T429;Customer6;Smartphone;7;2021-04-26;Electronics;443.38;3103.66;South;S2
T430;Customer15;Laptop;10;2021-01-10;Electronics;286.36;2863.6;South-East;S7
T431;Customer2;Calculator;10;2021-05-27;;;;North-East;S6
T432;Customer10;Laptop;10;2021-09-21;Electronics;286.36;2863.6;South-East;S7
T433;Customer30;Portable Speaker;8;2021-12-01;;;;South-West;S9
T434;Customer8;Smartwatch;3;2021-04-01;Electronics;133.49;400.47;West;S4
T435;Customer2;Headphones;9;2021-12-11;Electronics;486.39;4377.51;North-East;S6
T436;Customer5;Highlighter;8;2021-02-12;;;;Central;S5
T437;Customer19;Calculator;2;2021-06-16;;;;North-West;S8
T438;Customer27;Vacuum Cleaner;3;2021-01-17;Home Appliances;321.36;964.08;Central;S5
T439;Customer10;Pen Set;3;2021-09-24;;;;South-East;S7
T440;Customer9;Tablet;10;2021-10-27;Electronics;366.3;3663.0;Central;S5
T441;Customer13;Microwave;7;2021-06-10;Home Appliances;409.2;2864.4;East;S3
T442;Customer16;Smartphone;1;2021-09-11;Electronics;443.38;443.38;East;S3
T443;Customer5;Laptop;3;2021-01-27;Electronics;286.36;859.08;Central;S5
T444;Customer11;Pen Set;5;2021-10-02;;;;Central;S5
T445;Customer6;Tablet;3;2021-02-16;Electronics;366.3;1098.9;South;S2
T446;Customer28;Coffee Machine;4;2021-05-19;Home Appliances;488.53;1954.12;Central;S5
T447;Customer12;E-reader;2;2021-11-21;Electronics;124.11;248.22;North-East;S6
T448;Customer7;Smartphone;10;2021-06-15;Electronics;443.38;4433.8;North-West;S8
T449;Customer19;Electric Kettle;6;2021-05-17;Home Appliances;386.45;2318.7;North-West;S8
T450;Customer6;Tablet;9;2021-09-21;Electronics;366.3;3296.7;South;S2
T451;Customer29;Whiteboard Marker;5;2021-10-25;;;;South-East;S7
T452;Customer20;Smartwatch;6;2021-12-16;Electronics;133.49;800.94;South;S2
T453;Customer4;Headphones;2;2021-04-13;Electronics;486.39;972.78;South-West;S9
T454;Customer21;Camera;9;2021-11-20;Electronics;180.47;1624.23;West;S4
T455;Customer22;Desk Lamp;7;2021-10-31;;;;East;S3
T456;Customer5;Notebook;8;2021-03-18;;;;Central;S5
T457;Customer21;Pen Set;3;2021-01-29;;;;West;S4
T458;Customer14;Blender;2;2021-06-03;Home Appliances;448.75;897.5;North-West;S8
T459;Customer12;Vacuum Cleaner;4;2021-04-18;Home Appliances;321.36;1285.44;North-East;S6
T460;Customer8;Toaster;4;2021-09-16;Home Appliances;472.73;1890.92;West;S4
T461;Customer21;Toaster;5;2021-10-23;Home Appliances;472.73;2363.65;West;S4
T462;Customer8;Calculator;7;2021-02-25;;;;West;S4
T463;Customer23;Electric Kettle;6;2021-06-03;Home Appliances;386.45;2318.7;South-East;S7
T464;Customer5;Fan;7;2021-11-14;;;;Central;S5
T465;Customer20;Fan;9;2021-07-08;;;;South;S2
T466;Customer17;VR Headset;6;2021-01-10;Electronics;421.47;2528.82;West;S4
T467;Customer22;Pen Set;3;2021-11-05;;;;East;S3
T468;Customer25;Binder;9;2021-01-05;;;;South-East;S7
T469;Customer6;Air Purifier;4;2021-10-13;Home Appliances;289.79;1159.16;South;S2
T470;Customer4;Binder;7;2021-06-13;;;;South-West;S9
T471;Customer11;Portable Speaker;6;2021-10-02;;;;Central;S5
T472;Customer28;Microwave;4;2021-03-28;Home Appliances;409.2;1636.8;Central;S5
T473;Customer11;Air Purifier;9;2021-08-18;Home Appliances;289.79;2608.11;Central;S5
T474;Customer25;Calculator;8;2021-11-05;;;;South-East;S7
T475;Customer19;Blender;10;2021-03-25;Home Appliances;448.75;4487.5;North-West;S8
T476;Customer19;Desk Lamp;2;2021-07-25;;;;North-West;S8
T477;Customer25;Desk Organizer;6;2021-02-22;;;;South-East;S7
T478;Customer30;Fan;10;2021-10-21;;;;South-West;S9
T479;Customer23;Highlighter;5;2021-09-12;;;;South-East;S7
T480;Customer19;Fan;7;2021-07-09;;;;North-West;S8
T481;Customer24;Desk Lamp;10;2021-09-15;;;;North-West;S8
T482;Customer23;Binder;1;2021-11-02;;;;South-East;S7
T483;Customer26;Envelope;7;2021-12-18;;;;North;S1
T484;Customer29;Fan;5;2021-03-25;;;;South-East;S7
T485;Customer28;Highlighter;8;2021-09-12;;;;Central;S5
T486;Customer14;VR Headset;1;2021-10-22;Electronics;421.47;421.47;North-West;S8
T487;Customer30;Toaster;8;2021-02-16;Home Appliances;472.73;3781.84;South-West;S9
T488;Customer11;Highlighter;5;2021-04-15;;;;Central;S5
T489;Customer28;Portable Speaker;1;2021-11-18;;;;Central;S5
T490;Customer14;Air Purifier;7;2021-04-03;Home Appliances;289.79;2028.53;North-West;S8
T491;Customer13;Stapler;5;2021-08-12;;;;East;S3
T492;Customer2;Smartphone;8;2021-03-07;Electronics;443.38;3547.04;North-East;S6
T493;Customer22;Electric Kettle;2;2021-03-09;Home Appliances;386.45;772.9;East;S3
T494;Customer21;Desk Lamp;10;2021-03-01;;;;West;S4
T495;Customer22;Microwave;6;2021-04-26;Home Appliances;409.2;2455.2;East;S3
T496;Customer18;Laptop;6;2021-11-05;Electronics;286.36;1718.16;North-East;S6
T497;Customer16;Pen Set;6;2021-04-06;;;;East;S3
T498;Customer24;Binder;2;2021-08-19;;;;North-West;S8
T499;Customer27;Calculator;1;2021-11-26;;;;Central;S5
T500;Customer30;Fan;9;2021-01-17;;;;South-West;S9
T501;Customer8;Fan;9;2021-10-24;;;;West;S4
T502;Customer26;Vacuum Cleaner;6;2021-07-08;Home Appliances;321.36;1928.16;North;S1
T503;Customer29;Headphones;5;2021-06-30;Electronics;486.39;2431.95;South-East;S7
T504;Customer2;Drone;5;2021-08-11;Electronics;373.0;1865.0;North-East;S6
T505;Customer20;Fan;2;2021-05-14;;;;South;S2
T506;Customer18;Smartphone;7;2021-03-25;Electronics;443.38;3103.66;North-East;S6
T507;Customer11;Notebook;10;2021-02-01;;;;Central;S5
T508;Customer13;Smartwatch;5;2021-02-23;Electronics;133.49;667.45;East;S3
T509;Customer28;E-reader;6;2021-01-15;Electronics;124.11;744.66;Central;S5
T510;Customer24;Blender;10;2021-02-05;Home Appliances;448.75;4487.5;North-West;S8
T511;Customer17;Highlighter;4;2021-01-11;;;;West;S4
T512;Customer23;Headphones;9;2021-08-13;Electronics;486.39;4377.51;South-East;S7
T513;Customer7;Notebook;6;2021-05-22;;;;North-West;S8
T514;Customer12;Calculator;7;2021-11-16;;;;North-East;S6
T515;Customer18;Tablet;6;2021-04-19;Electronics;366.3;2197.8;North-East;S6
T516;Customer19;Toaster;6;2021-04-09;Home Appliances;472.73;2836.38;North-West;S8
T517;Customer20;Smartwatch;5;2021-05-19;Electronics;133.49;667.45;South;S2
T518;Customer18;Headphones;3;2021-06-17;Electronics;486.39;1459.17;North-East;S6
T519;Customer30;Tablet;4;2021-01-30;Electronics;366.3;1465.2;South-West;S9
T520;Customer16;Smartwatch;10;2021-10-21;Electronics;133.49;1334.9;East;S3
T521;Customer1;Highlighter;4;2021-01-18;;;;South-East;S7
T522;Customer4;Vacuum Cleaner;4;2021-08-11;Home Appliances;321.36;1285.44;South-West;S9
T523;Customer24;Calculator;5;2021-07-01;;;;North-West;S8
T524;Customer17;Electric Kettle;2;2021-06-11;Home Appliances;386.45;772.9;West;S4
T525;Customer29;Headphones;10;2021-01-29;Electronics;486.39;4863.9;South-East;S7
T526;Customer9;Laptop;1;2021-01-12;Electronics;286.36;286.36;Central;S5
T527;Customer1;Hair Dryer;4;2021-01-03;Home Appliances;466.13;1864.52;South-East;S7
T528;Customer3;Portable Speaker;4;2021-09-04;;;;South;S2
T529;Customer20;Toaster;2;2021-06-12;Home Appliances;472.73;945.46;South;S2
T530;Customer15;Smartwatch;6;2021-11-27;Electronics;133.49;800.94;South-East;S7
T531;Customer29;Drone;7;2021-06-22;Electronics;373.0;2611.0;South-East;S7
T532;Customer6;Coffee Machine;5;2021-06-30;Home Appliances;488.53;2442.65;South;S2
T533;Customer18;Stapler;3;2021-05-22;;;;North-East;S6
T534;Customer1;Highlighter;2;2021-10-18;;;;South-East;S7
T535;Customer28;Coffee Machine;2;2021-02-07;Home Appliances;488.53;977.06;Central;S5
T536;Customer25;Air Purifier;1;2021-06-17;Home Appliances;289.79;289.79;South-East;S7
T537;Customer6;E-reader;4;2021-10-17;Electronics;124.11;496.44;South;S2
T538;Customer15;Air Purifier;1;2021-03-25;Home Appliances;289.79;289.79;South-East;S7
T539;Customer28;Calculator;1;2021-06-01;;;;Central;S5
T540;Customer6;Whiteboard Marker;4;2021-06-03;;;;South;S2
T541;Customer11;Smartphone;6;2021-02-28;Electronics;443.38;2660.28;Central;S5
T542;Customer6;Toaster;9;2021-09-10;Home Appliances;472.73;4254.57;South;S2
T543;Customer15;Envelope;10;2021-06-08;;;;South-East;S7
T544;Customer10;Paper Clips;3;2021-02-26;;;;South-East;S7
T545;Customer9;Desk Lamp;3;2021-09-17;;;;Central;S5
T546;Customer11;Calculator;6;2021-09-23;;;;Central;S5
T547;Customer5;Electric Kettle;6;2021-03-22;Home Appliances;386.45;2318.7;Central;S5
T548;Customer9;Blender;6;2021-04-23;Home Appliances;448.75;2692.5;Central;S5
T549;Customer25;Smartphone;9;2021-10-31;Electronics;443.38;3990.42;South-East;S7
T550;Customer7;Stapler;10;2021-01-27;;;;North-West;S8
T551;Customer7;Smartwatch;10;2021-04-28;Electronics;133.49;1334.9;North-West;S8
T552;Customer17;Portable Speaker;9;2021-08-06;;;;West;S4
T553;Customer16;Headphones;2;2021-09-26;Electronics;486.39;972.78;East;S3
T554;Customer1;Coffee Machine;7;2021-12-08;Home Appliances;488.53;3419.71;South-East;S7
T555;Customer25;Notebook;7;2021-05-24;;;;South-East;S7
T556;Customer18;Coffee Machine;7;2021-09-07;Home Appliances;488.53;3419.71;North-East;S6
T557;Customer22;Highlighter;8;2021-06-10;;;;East;S3
T558;Customer23;Smartphone;7;2021-09-16;Electronics;443.38;3103.66;South-East;S7
T559;Customer11;VR Headset;5;2021-12-10;Electronics;421.47;2107.35;Central;S5
T560;Customer21;Paper Clips;7;2021-03-23;;;;West;S4
T561;Customer5;Air Purifier;2;2021-07-22;Home Appliances;289.79;579.58;Central;S5
T562;Customer29;Headphones;1;2021-09-10;Electronics;486.39;486.39;South-East;S7
T563;Customer25;Desk Lamp;3;2021-02-11;;;;South-East;S7
T564;Customer14;Fan;1;2021-01-04;;;;North-West;S8
T565;Customer7;Hair Dryer;3;2021-10-29;Home Appliances;466.13;1398.39;North-West;S8
T566;Customer17;Hair Dryer;10;2021-02-09;Home Appliances;466.13;4661.3;West;S4
T567;Customer17;Pen Set;10;2021-06-05;;;;West;S4
T568;Customer11;Headphones;4;2021-04-01;Electronics;486.39;1945.56;Central;S5
T569;Customer16;Stapler;10;2021-07-26;;;;East;S3
T570;Customer19;Microwave;7;2021-08-09;Home Appliances;409.2;2864.4;North-West;S8
T571;Customer21;Vacuum Cleaner;7;2021-11-16;Home Appliances;321.36;2249.52;West;S4
T572;Customer1;Desk Lamp;6;2021-10-27;;;;South-East;S7
T573;Customer7;Toaster;6;2021-12-13;Home Appliances;472.73;2836.38;North-West;S8
T574;Customer9;Envelope;7;2021-09-25;;;;Central;S5
T575;Customer4;Vacuum Cleaner;9;2021-11-02;Home Appliances;321.36;2892.24;South-West;S9
T576;Customer23;Drone;1;2021-06-02;Electronics;373.0;373.0;South-East;S7
T577;Customer4;Microwave;5;2021-05-27;Home Appliances;409.2;2046.0;South-West;S9
T578;Customer5;Whiteboard Marker;9;2021-03-09;;;;Central;S5
T579;Customer23;Camera;10;2021-02-17;Electronics;180.47;1804.7;South-East;S7
T580;Customer25;Paper Clips;7;2021-08-09;;;;South-East;S7
T581;Customer23;Notebook;8;2021-02-09;;;;South-East;S7
T582;Customer5;E-reader;3;2021-02-13;Electronics;124.11;372.33;Central;S5
T583;Customer18;E-reader;1;2021-08-26;Electronics;124.11;124.11;North-East;S6
T584;Customer24;Vacuum Cleaner;10;2021-03-17;Home Appliances;321.36;3213.6;North-West;S8
T585;Customer24;Hair Dryer;3;2021-09-24;Home Appliances;466.13;1398.39;North-West;S8
T586;Customer29;Microwave;6;2021-05-08;Home Appliances;409.2;2455.2;South-East;S7
T587;Customer18;Paper Clips;2;2021-08-17;;;;North-East;S6
T588;Customer24;Desk Organizer;5;2021-08-06;;;;North-West;S8
T589;Customer21;Tablet;3;2021-06-30;Electronics;366.3;1098.9;West;S4
T590;Customer18;Stapler;7;2021-11-02;;;;North-East;S6
T591;Customer9;Headphones;9;2021-06-06;Electronics;486.39;4377.51;Central;S5
T592;Customer17;Smartwatch;4;2021-01-26;Electronics;133.49;533.96;West;S4
T593;Customer28;Stapler;9;2021-06-18;;;;Central;S5
T594;Customer20;Whiteboard Marker;9;2021-10-03;;;;South;S2
T595;Customer25;Blender;10;2021-01-23;Home Appliances;448.75;4487.5;South-East;S7
T596;Customer8;Desk Lamp;8;2021-05-28;;;;West;S4
T597;Customer10;Portable Speaker;8;2021-01-11;;;;South-East;S7
T598;Customer7;Smartwatch;1;2021-07-14;Electronics;133.49;133.49;North-West;S8
T599;Customer3;Toaster;4;2021-03-05;Home Appliances;472.73;1890.92;South;S2
T600;Customer1;Smartwatch;1;2021-09-13;Electronics;133.49;133.49;South-East;S7
T601;Customer7;Highlighter;6;2021-03-15;;;;North-West;S8
T602;Customer3;Hair Dryer;3;2021-03-02;Home Appliances;466.13;1398.39;South;S2
T603;Customer6;Portable Speaker;7;2021-11-11;;;;South;S2
T604;Customer26;Fan;1;2021-01-22;;;;North;S1
T605;Customer18;Hair Dryer;4;2021-06-10;Home Appliances;466.13;1864.52;North-East;S6
T606;Customer6;Microwave;7;2021-10-24;Home Appliances;409.2;2864.4;South;S2
T607;Customer10;Highlighter;1;2021-12-07;;;;South-East;S7
T608;Customer14;Microwave;8;2021-08-18;Home Appliances;409.2;3273.6;North-West;S8
T609;Customer18;Toaster;6;2021-06-03;Home Appliances;472.73;2836.38;North-East;S6
T610;Customer1;Drone;9;2021-11-16;Electronics;373.0;3357.0;South-East;S7
T611;Customer18;Envelope;4;2021-02-06;;;;North-East;S6
T612;Customer24;Laptop;4;2021-11-08;Electronics;286.36;1145.44;North-West;S8
T613;Customer10;E-reader;3;2021-04-14;Electronics;124.11;372.33;South-East;S7
T614;Customer25;Microwave;10;2021-08-24;Home Appliances;409.2;4092.0;South-East;S7
T615;Customer8;Whiteboard Marker;8;2021-08-07;;;;West;S4
T616;Customer22;VR Headset;5;2021-03-22;Electronics;421.47;2107.35;East;S3
T617;Customer2;Smartwatch;4;2021-06-17;Electronics;133.49;533.96;North-East;S6
T618;Customer15;Envelope;6;2021-04-05;;;;South-East;S7
T619;Customer28;Calculator;3;2021-07-20;;;;Central;S5
T620;Customer15;Headphones;7;2021-04-14;Electronics;486.39;3404.73;South-East;S7
T621;Customer11;Electric Kettle;3;2021-06-22;Home Appliances;386.45;1159.35;Central;S5
T622;Customer9;Headphones;4;2021-08-31;Electronics;486.39;1945.56;Central;S5
T623;Customer17;Envelope;4;2021-09-09;;;;West;S4
T624;Customer15;Paper Clips;6;2021-01-15;;;;South-East;S7
T625;Customer25;Pen Set;5;2021-09-04;;;;South-East;S7
T626;Customer1;Tablet;10;2021-07-11;Electronics;366.3;3663.0;South-East;S7
T627;Customer20;Laptop;8;2021-06-05;Electronics;286.36;2290.88;South;S2
T628;Customer3;Notebook;5;2021-04-05;;;;South;S2
T629;Customer20;Camera;6;2021-09-12;Electronics;180.47;1082.82;South;S2
T630;Customer20;Pen Set;8;2021-07-12;;;;South;S2
T631;Customer13;Desk Organizer;7;2021-03-12;;;;East;S3
T632;Customer24;Drone;1;2021-06-30;Electronics;373.0;373.0;North-West;S8
T633;Customer16;Notebook;3;2021-05-17;;;;East;S3
T634;Customer3;Drone;5;2021-06-30;Electronics;373.0;1865.0;South;S2
T635;Customer2;Desk Lamp;5;2021-06-07;;;;North-East;S6
T636;Customer23;Smartphone;2;2021-09-29;Electronics;443.38;886.76;South-East;S7
T637;Customer28;Desk Lamp;7;2021-05-01;;;;Central;S5
T638;Customer11;Headphones;5;2021-03-15;Electronics;486.39;2431.95;Central;S5
T639;Customer11;Desk Lamp;9;2021-03-26;;;;Central;S5
T640;Customer24;Electric Kettle;10;2021-11-28;Home Appliances;386.45;3864.5;North-West;S8
T641;Customer28;Portable Speaker;8;2021-02-09;;;;Central;S5
T642;Customer1;Vacuum Cleaner;4;2021-04-26;Home Appliances;321.36;1285.44;South-East;S7
T643;Customer14;Desk Organizer;4;2021-09-05;;;;North-West;S8
T644;Customer20;Whiteboard Marker;6;2021-11-28;;;;South;S2
T645;Customer13;Drone;2;2021-05-26;Electronics;373.0;746.0;East;S3
T646;Customer9;Whiteboard Marker;7;2021-12-15;;;;Central;S5
T647;Customer16;Whiteboard Marker;10;2021-01-28;;;;East;S3
T648;Customer25;Smartwatch;2;2021-02-12;Electronics;133.49;266.98;South-East;S7
T649;Customer16;Notebook;5;2021-06-17;;;;East;S3
T650;Customer15;Smartwatch;5;2021-01-25;Electronics;133.49;667.45;South-East;S7
T651;Customer13;VR Headset;10;2021-06-13;Electronics;421.47;4214.7;East;S3
T652;Customer1;Highlighter;4;2021-08-09;;;;South-East;S7
T653;Customer10;Pen Set;1;2021-08-28;;;;South-East;S7
T654;Customer10;Air Purifier;3;2021-01-15;Home Appliances;289.79;869.37;South-East;S7
T655;Customer20;Vacuum Cleaner;7;2021-03-08;Home Appliances;321.36;2249.52;South;S2
T656;Customer13;Notebook;4;2021-01-09;;;;East;S3
T657;Customer27;Smartwatch;6;2021-08-14;Electronics;133.49;800.94;Central;S5
T658;Customer27;Laptop;1;2021-06-09;Electronics;286.36;286.36;Central;S5
T659;Customer3;Headphones;9;2021-09-02;Electronics;486.39;4377.51;South;S2
T660;Customer19;Hair Dryer;10;2021-11-04;Home Appliances;466.13;4661.3;North-West;S8
T661;Customer14;E-reader;8;2021-04-11;Electronics;124.11;992.88;North-West;S8
